path,type,Language,translationOf,id,title,text,description,hebergementsConcernes,maisonsTourisme,startDate,endDate,state,image
sejour-fute/exposition-unesco-geants-et-dragons-processionnels/exposition-unesco-geants-et-dragons-processionnels-chambre-d-hotes-et-gite-ath,Image,,,exposition-unesco-geants-et-dragons-processionnels-chambre-d-hotes-et-gite-ath,Exposition UNESCO : géants et dragons processionnels chambre d'hôtes et gîte Ath,,Exposition à Ath gîte et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/exposition-unesco-geants-et-dragons-processionnels/exposition-unesco-geants-et-dragons-processionnels-chambre-d-hotes-et-gite-ath
sejour-fute/spa-tribute-festival,SejourFute,fr,,spa-tribute-festival,Spa tribute festival,"
<div align=""center""><img class=""image-inline"" src=""spa-tribute-festival-hebergement"" alt=""Spa tribute festival hébergement"" /><br /></div>
<p><br />Le ""Spa Tribute Festival"" vous donne l'occasion de découvrir ou re-découvrir en direct des grands noms de l'histoire de la musique, français ou anglo-saxons dans un cadre enchanteur. De nombreux concerts donc, mais aussi une grande Bourse Musicale à l'attention des collectionneurs avides de retrouver la perle rare, mais aussi de tous les curieux.</p>
<p></p>
<br />
<p><i><b>Entrée gratuite!</b></i></p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.pays-des-sources.be/"" target=""_blank"">Maison du tourisme du pays des sources</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.spa-tribute.be/presentation.html"" target=""_blank"">Spa tribute festival</a></p>
</li></ul>
","Du 4 au 5 juillet 2009, Spa tribute festival",,21,2009/05/13,2009/07/06,publish,
sejour-fute/spa-tribute-festival/spa-tribute-festival-logement-gite-spa,Vignette,,,spa-tribute-festival-logement-gite-spa,Spa tribute festival logement gîte Spa,,"Logement à proximité de Spa, Spa tribute festival",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/spa-tribute-festival/spa-tribute-festival-logement-gite-spa
sejour-fute/spa-tribute-festival/spa-tribute-festival-hebergement,Image,,,spa-tribute-festival-hebergement,Spa tribute festival hébergement,,gîtes et chambres d'hôtes à Spa. Spa Tribute Festival,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/spa-tribute-festival/spa-tribute-festival-hebergement
sejour-fute/carnaval-du-soleil-a-houffalize,SejourFute,nl,sejour-fute/le-carnaval-du-soleil,carnaval-du-soleil-a-houffalize,Zomercarnaval in Houffalize,"
<p align=""center""><img class=""image-inline"" src=""zomercarnaval-in-houffalize-vakantieverblijf"" alt=""Zomercarnaval in Houffalize vakantieverblijf"" /><br /></p>
<p>Zaterdag: groot volksbal in een tent met de inwijding van de Zonnekoning en Prinses Carnaval.</p>
<p>Zondag: grote folkloristische optocht.</p>
<p>Animatie overdag en dansavonden.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.houffalize.be/"" target=""_blank"">Houffalize</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.coeurdelardenne.be/"" target=""_blank"">Maison du tourisme du pays 
d'Houffalize et de La-roche-en-Ardenne</a></p>
</li></ul>
",Van 1 tot 2 augustus 2009: het ‘Carnaval du soleil’ van Houffalize,,24,2009/06/19,2009/08/03,publish,
sejour-fute/carnaval-du-soleil-a-houffalize/zomercarnaval-vakantiewoning-gite-houffalize,Vignette,,,zomercarnaval-vakantiewoning-gite-houffalize,Zomercarnaval vakantiewoning gite Houffalize,,"Vakentiehuis in Houffalize, Zomercarnaval",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/carnaval-du-soleil-a-houffalize/zomercarnaval-vakantiewoning-gite-houffalize
sejour-fute/carnaval-du-soleil-a-houffalize/zomercarnaval-in-houffalize-vakantieverblijf,Image,,,zomercarnaval-in-houffalize-vakantieverblijf,Zomercarnaval in Houffalize vakantieverblijf,,gite en gastenkamer Houffalize Zomercarnaval,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/carnaval-du-soleil-a-houffalize/zomercarnaval-in-houffalize-vakantieverblijf
sejour-fute/la-roche-air-1,SejourFute,nl,sejour-fute/la-roche-air,la-roche-air-1,La Roche Air,"
<p align=""center""><img class=""image-inline"" src=""la-roche-air-gite-en-gastenkamer"" alt=""La Roche Air, gîte en gastenkamer"" /><br /></p>
<p>Ontmoetingsdagen voor liefhebbers van parapente, ULM, vliegers en luchtballonnen. Het evenement vindt plaats op het plateau van Beausaint, op de hoogtes van La Roche.</p>
<br />
<p><i><b>Openingsuren:</b></i></p>
<p>Zaterdag en zondag van 11 tot 18 u.</p>
<br />
<p class=""discreet"">Meer vernemen...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.larochailes.be/"" target=""_blank"">Club de parapente de la Roche en Ardenne</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.coeurdelardenne.be/"" target=""_blank"">Maison du tourisme du pays 
d'Houffalize et de La-roche-en-Ardenne</a></p>
</li></ul>
","Van 20 tot 21 juni 2009, La Roche Air – dag van de vrije vlucht",,24,2009/05/13 14:20:00 GMT+2,2009/06/22,publish,
sejour-fute/la-roche-air-1/la-roche-air-vakantiewoning-la-roche-en-ardenne,Vignette,,,la-roche-air-vakantiewoning-la-roche-en-ardenne,"La Roche air, vakantiewoning la Roche-en-Ardenne",,"gite en gastenkamer La Roche-en-Ardenne, la ROche Air",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/la-roche-air-1/la-roche-air-vakantiewoning-la-roche-en-ardenne
sejour-fute/la-roche-air-1/la-roche-air-gite-en-gastenkamer,Image,,,la-roche-air-gite-en-gastenkamer,"La Roche Air, gîte en gastenkamer",,vakantiewoning La Roche en Ardenne,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/la-roche-air-1/la-roche-air-gite-en-gastenkamer
sejour-fute/le-doudou,SejourFute,fr,,le-doudou,Ducasse de Mons,"<div align=""center""><img class=""image-inline"" src=""gite-et-chambre-d-hotes-ducasse-de-mons"" alt=""Gîte et chambre d'hôtes Ducasse de Mons"" /><br /></div>
<p><br />La Procession du Car d'Or existe depuis 656 ans. Le dimanche dès 9h45, un cortège processionnel plus historique que religieux prend le départ de la Collégiale Sainte Waudru pour déambuler dans les rues de Mons, jusqu'à midi, heure de la fabuleuse Montée du Car d'Or. Ce Car, clôturant la procession, porte les restes de Sainte Waudru qui aurait enrayé une épidémie de peste suite à l'imploration des Montois.</p>
<p>Le Combat dit Lumeçon débute ensuite au son du ""Doudou"" (chanson populaire qui rythme les festivités) par la Descente de la rue des Clercs et se déroule sur la Grand'Place de Mons au cœur d'une foule nombreuse. Ce Combat dit ""Lumeçon"", issu d'un jeu médiéval, oppose Saint Georges et le Dragon aidés tous deux par de nombreux alliés. Il symbolise la victoire du bien sur le mal.</p>
<p>Le Doudou a lieu le dimanche mais les festivités commencent déjà le jeudi précédent et s'achèvent le mercredi suivant.</p>
<br />
<p><b>Programme détaillé:</b></p>
<p>- Ven. soir : concert gratuit sur la Grand Place, parades de musiques militaires dans le Grand Mons. - Sam. soir : descente de la Châsse de Sainte-Waudru à la Collégiale et retraite aux flambeaux.</p>
<p>- Dim.: départ de la Procession à 9h30 devant la Collégiale Sainte-Waudru de Mons. Dès 12h30, descente de la Rue des Clercs et Combat ""Lumeçon"" sur la Grand-Place. A 16h30, parades militaires au Stade Charles Tondreau.</p>
<p>- Lun./mar. : grande braderie dans le centre.</p>
<p>- Du ven. au mar.: Festival International de Musiques Militaires.</p>
<p>- Mar.: sur la Grand-Place, musiques militaires à 21h; feu d'artifice à 23h. Mer. : Petit Lumeçon (pour les enfants) au Waux-Hall.</p>
<p></p>
<br />
<p><i><b>La Ducasse de Mons a été reconnue Patrimoine oral et immatériel de l'humanité par l'UNESCO.</b></i></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://ducassedemons.info/"" target=""_blank"">Ducasse de Mons</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.paysdemons.be/"" target=""_blank"">Maison du tourisme du pays de Mons</a></p>
</li></ul>","Du 14 au 20 juin 2009, Doudou, procession du car d'or et combat dit ""Lumeçon"" - Ducasse Sainte-Waudru",,8,2009/05/12 13:00:00 GMT+2,2009/06/21,publish,
sejour-fute/le-doudou/ducasse-de-mons-doudou-logement-gite,Vignette,,,ducasse-de-mons-doudou-logement-gite,"Ducasse de Mons, doudou logement gîte",,"Logement à proximité de Mons, Ducasse de Mons, Doudou",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/le-doudou/ducasse-de-mons-doudou-logement-gite
sejour-fute/le-doudou/gite-et-chambre-d-hotes-ducasse-de-mons,Image,,,gite-et-chambre-d-hotes-ducasse-de-mons,Gîte et chambre d'hôtes Ducasse de Mons,,"Mons : Ducasse, chambre d'hôtes et gîte",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/le-doudou/gite-et-chambre-d-hotes-ducasse-de-mons
sejour-fute/bikers-classics,SejourFute,fr,,bikers-classics,Biker's classics,"<p align=""center""><img class=""image-inline"" src=""gite-et-chambre-d-hotes-spa-francorchamps"" alt=""gite et chambre d'hôtes spa francorchamps"" /><br /></p>
<p>GP parade, démonstrations, animations, concerts...</p>
<p></p>
<br />
<p class=""discreet"">En savoir plus...</p>
<ul><li>
<p class=""discreet""><a href=""http://www.bikersclassics.be/"" target=""_blank"">Bikker's classics</a></p>
</li></ul>
<ul><li>
<p class=""discreet""><a href=""http://www.pays-des-sources.be/"" target=""_blank"">Maison du tourisme du pays des sources</a></p>
</li></ul>","Du 20 au 21 juin 2009, Biker's classics à Spa-Francorchamps",,21,2009/05/12 17:05:00 GMT+2,2009/06/22,publish,
sejour-fute/bikers-classics/gite-et-chambre-d-hotes-spa-francorchamps,Image,,,gite-et-chambre-d-hotes-spa-francorchamps,gite et chambre d'hôtes spa francorchamps,,biker's classic à spa logement gite et chambre d'hôtes,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/bikers-classics/gite-et-chambre-d-hotes-spa-francorchamps
sejour-fute/bikers-classics/bikers-classics-gite-logement-spa-francorchamps,Vignette,,,bikers-classics-gite-logement-spa-francorchamps,Biker's classics gîte logement Spa-Francorchamps,,"Logement à proximité de Francorchamps, biker's classics",,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/bikers-classics/bikers-classics-gite-logement-spa-francorchamps
sejour-fute/promozione-t-in-alloggi,SejourFute,it,sejour-fute/action-t-en-gites,promozione-t-in-alloggi,Promozione T+ in alloggi,"
<p align=""center""><img class=""image-inline"" src=""action-t-en-gites-1"" alt=""Action T+ en gîtes"" /><br /></p>
<p>Approfittate di un soggiorno per un fine settimana, un mid-week, una settimana o più senza dover svuotare il portafoglio. In coppia, in famiglia o in gruppo, tutte le formule sono possibili.</p>
<p><b>L’offerta dei Gîtes de Wallonie per qualsiasi soggiorno dal 17 febbraio al 31  dicembre 2009:<br />- 10% sull’importo dell’affitto*</b></p>
<p class=""discreet"">Questo package è un'offerta esclusiva del carata T+. Ordinatelo via il <a href=""http://www.cartetplus.be/"" target=""_blank"">sito dell'OPT</a></p>
<p class=""discreet"">* -10% sull’importo dell’affitto (escluse le tasse e le spese) per qualsiasi soggiorno dal 17 febbraio al 31  dicembre 2009.</p>
",Degli sconti sui vostri soggiorni in alloggi dal 17 febbraio al 31 dicembre 2009.,916|694|678|541|1170|1007|873|1262|1039|1256|1257|1242|312|570|878|415|666|76|1072|249|1119|1102|908|403|1243|944|30|32|149|1529|1528|414|669|670|375|662|1282|1259|226|60|59|58|368,,2009/02/17,2009/12/31,publish,
sejour-fute/promozione-t-in-alloggi/action-t-en-gites,Vignette,,,action-t-en-gites,Action T+ en gîtes,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/promozione-t-in-alloggi/action-t-en-gites
sejour-fute/promozione-t-in-alloggi/action-t-en-gites-1,Image,,,action-t-en-gites-1,Action T+ en gîtes,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/promozione-t-in-alloggi/action-t-en-gites-1
sejour-fute/semaine-europeenne-tourisme-rural-eau,SejourFute,fr,,semaine-europeenne-tourisme-rural-eau,Live Europe : l'eau,"
<p align=""center""><img class=""image-inline"" src=""leau-une-ressource-naturelle"" alt=""L'eau, une ressource naturelle"" /><br /></p>
<p>L'eau est une ressource importante de notre environnement...</p>
<p>Comment l'utiliser? Comment faire des économies? Comment la restituer à la nature sans la polluer? Autant d'aspect que les
visiteurs pourront découvrir en visitant les hébergements qui ont mis en
pratique des techniques de récupération de l'eau et de son utilisation
rationnelle ainsi que de son épuration avant le rejet dans la nature ou les
circuits d'égouttage.</p>
<table class=""plain"">
<tbody>
<tr>
<td><img src=""photos_heb/GR910300100.jpg"" /></td>
<td><br /></td>
<td>
<p><b>La Gîterie</b></p>
<p>Depuis fin 2007, ""La Gîterie"" est équipée d'une station de lagunage de 14x6m.</p>
<p>Le tri sélectif et le compostage des déchets sont également pratiqués.</p>
<p class=""discreet"">La Gîterie ouvre ses portes de 10 à 12h et de 13 à 16h.<br /></p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR6104115100.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Les Sittelles</b></p>
<p>""Les Sittelles"" est un exemple abouti de récupération de l'eau de pluie.  La récupération et l'utilisation de l'eau de pluie sont de vigueur pour tous les usages de la maison et du jardin.  Un seul robinet d'eau de ville dans la cuisine assure l'approvisionnement en eau potable.</p>
<p>D'autres réalisations importantes pourront également être présentées : utilisation du bois local pour la fabrication du living et des placards, sèche-linge à énergie solaire et éolienne, potager et verger bio, compostage pour amender le potager...</p>
<p class=""discreet"">""Les Sittelles"" ouvre ses portes de 10 à 12h et de 13 à 16h.<br />""Les sittelles"" participe également à la <a href=""sejour-fute/semaine-europeenne-tourisme-rural-activite-nature"">journée Activités Nature</a> le mercredi 10 avril 2008.<br /></p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td>
<p><b>L'ancienne école</b></p>
<p>""L'ancienne école"" est équipée d'une arrivée d'eau naturelle pour les sanitaires et la machine à laver.  La source se trouve dans la cave. Le gîte dispose d'une surface de 40m² de panneaux solaires qui chauffent un boiler de 3000 lites d'eau en un jour de soleil.  Une partie de cette eau est utilisée pour chauffer l'eau sanitaire et l'autre partie pour préchauffer l'eau de la chaudière à mazout.   Un lagunage a également été élaboré pour le traitement des eaux usagées.</p>
<p class=""discreet"">""L'ancienne école"" ouvre ses portes de 14 à 16h.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GRECR8400989800.jpg"" /></td>
<td><br /></td>
<td>
<p><b>Aubyvouac</b></p>
<p>Aubyvouac récupère l'eau de pluie dans une citerne de 5000L pour alimenter  les sanitaires.</p>
<p>D'autres réalisations pourront être présentées : chauffage pompe à chaleur, isolation de l'habitation...<br /></p>
<p class=""discreet"">""Aubyvouac"" ouvre ses portes de 14 à 16h.<br /></p>
<p class=""discreet"">""Aubyvouac"" participe également à la <a href=""sejour-fute/semaine-europeenne-tourisme-rural-preservation-energies"">journée Préservation des énergies</a> le jeudi 11 avril 2008.</p>
</td>
</tr>
<tr>
<td><br /></td>
<td><br /></td>
<td><br /></td>
</tr>
<tr>
<td><img src=""photos_heb/GR9106458000.jpg"" /></td>
<td><br /></td>
<td>
<p><b>La Maison d'à Côté</b></p>
<p>La Maison d'à Côté récupère l'eau de pluie dans une citerne qui date de plus de 300 ans réaffectée par les propriétaires.  L'eau de pluie est utilisée pour une partie des sanitaires du gîte, des écuries et l'arrosage du jardin.</p>
<p>D'autres réalisations pourront être présentées : tri des déchets (compost et fumier...).  Différentes balades pourront également vous être proposée sur la commune de Havelange.<br /></p>
<p class=""discreet"">""La Maison d'à Côté"" ouvre ses portes de 12 à 16h30.<br /></p>
</td>
</tr>
</tbody>
</table>
<p></p>
","Le 8 avril 2008, les Gîtes de Wallonie vous ouvrent leur porte sur le thème de l'eau",24|429|1110|1105|812,,2008/03/03,2008/04/12,publish,
sejour-fute/semaine-europeenne-tourisme-rural-eau/leau-une-ressource-naturelle,Image,,,leau-une-ressource-naturelle,"L'eau, une ressource naturelle",,Semaine européenne du tourisme rural - 08 avril 2008,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/semaine-europeenne-tourisme-rural-eau/leau-une-ressource-naturelle
sejour-fute/semaine-europeenne-tourisme-rural-eau/semaine-europenne-du-tourisme-rural-eau,Vignette,,,semaine-europenne-du-tourisme-rural-eau,Semaine europénne du tourisme rural : eau,,,,,,,publish,http://localhost:6080/gites_wallons/plone/sejour-fute/semaine-europeenne-tourisme-rural-eau/semaine-europenne-du-tourisme-rural-eau
